freq	dB(S(1,2))
2.12599999999999989E9	-3.97586999999999957E1
2.12800000000000011E9	-3.97586999999999957E1
2.12999999999999989E9	-3.97586999999999957E1
2.13200000000000012E9	-3.97586999999999957E1
2.13399999999999990E9	-3.97586999999999957E1
2.13600000000000012E9	-3.97586999999999957E1
2.13800000000000034E9	-3.97586999999999957E1
2.13999999999999968E9	-3.97586999999999957E1
2.14199999999999990E9	-3.97586999999999957E1
2.14400000000000013E9	-3.97586999999999957E1
2.14599999999999991E9	-3.97586999999999957E1
2.14800000000000013E9	-3.97586999999999957E1
2.14999999999999991E9	-3.97586999999999957E1
2.15200000000000014E9	-3.97586999999999957E1
2.15399999999999991E9	-3.97586999999999957E1
2.15599999999999969E9	-3.97586999999999957E1
2.15800000000000036E9	-3.97586999999999957E1
2.16000000000000014E9	-3.97586999999999957E1
2.16199999999999992E9	-3.97586999999999957E1
2.16400000000000015E9	-3.97586999999999957E1
2.16599999999999993E9	-3.97586999999999957E1
2.16800000000000015E9	-3.97586999999999957E1
2.16999999999999993E9	-3.97586999999999957E1
2.17199999999999971E9	-3.97586999999999957E1
2.17400000000000038E9	-3.97586999999999957E1
2.17599999999999971E9	-3.97586999999999957E1
2.17799999999999994E9	-3.97586999999999957E1
2.18000000000000016E9	-3.97586999999999957E1
2.18199999999999994E9	-3.97586999999999957E1
2.18400000000000016E9	-3.97586999999999957E1
2.18599999999999994E9	-3.97586999999999957E1
2.18800000000000017E9	-3.97586999999999957E1
2.18999999999999995E9	-3.97586999999999957E1
2.19199999999999973E9	-3.97586999999999957E1
2.19399999999999995E9	-3.97586999999999957E1
2.19600000000000017E9	-3.97586999999999957E1
2.19799999999999995E9	-3.97586999999999957E1
2.20000000000000018E9	-3.97586999999999957E1
2.20199999999999996E9	-3.97586999999999957E1
2.20399999999999974E9	-3.97586999999999957E1
2.20599999999999996E9	-3.97586999999999957E1
2.20800000000000018E9	-3.97586999999999957E1
2.20999999999999996E9	-3.97586999999999957E1
2.21199999999999974E9	-3.97586999999999957E1
2.21399999999999997E9	-3.97586999999999957E1
2.21600000000000019E9	-3.97586999999999957E1
2.21799999999999997E9	-3.97586999999999957E1
2.21999999999999975E9	-3.97586999999999957E1
2.22199999999999998E9	-3.97586999999999957E1
2.22400000000000020E9	-3.97586999999999957E1
2.22599999999999998E9	-3.97586999999999957E1
2.22800000000000020E9	-3.97586999999999957E1
2.22999999999999998E9	-3.97586999999999957E1
2.23200000000000021E9	-3.97586999999999957E1
2.23399999999999999E9	-3.97586999999999957E1
2.23599999999999977E9	-3.97586999999999957E1
2.23800000000000043E9	-3.97586999999999957E1
2.23999999999999977E9	-3.97586999999999957E1
2.24199999999999999E9	-3.97586999999999957E1
2.24400000000000022E9	-3.97586999999999957E1
2.24600000000000000E9	-3.97586999999999957E1
2.24800000000000022E9	-3.97586999999999957E1
2.25000000000000000E9	-3.97586999999999957E1
2.25199999999999978E9	-3.97586999999999957E1
2.25400000000000000E9	-3.97586999999999957E1
2.25599999999999978E9	-3.97586999999999957E1
2.25800000000000001E9	-3.97586999999999957E1
2.26000000000000023E9	-3.97586999999999957E1
2.26199999999999957E9	-3.97586999999999957E1
2.26400000000000023E9	-3.97586999999999957E1
2.26600000000000001E9	-3.97586999999999957E1
2.26799999999999979E9	-3.97586999999999957E1
2.27000000000000002E9	-3.97586999999999957E1
2.27199999999999980E9	-3.97586999999999957E1
2.27400000000000002E9	-3.97586999999999957E1
2.27599999999999980E9	-3.97586999999999957E1
2.27800000000000002E9	-3.97586999999999957E1
2.28000000000000025E9	-3.97586999999999957E1
2.28200000000000003E9	-3.97586999999999957E1
2.28399999999999981E9	-3.97586999999999957E1
2.28600000000000003E9	-3.97586999999999957E1
2.28800000000000026E9	-3.97586999999999957E1
2.29000000000000004E9	-3.97586999999999957E1
2.29199999999999982E9	-3.97586999999999957E1
2.29400000000000004E9	-3.97586999999999957E1
2.29600000000000026E9	-3.97586999999999957E1
2.29800000000000004E9	-3.97586999999999957E1
2.29999999999999982E9	-3.97586999999999957E1
2.30200000000000005E9	-3.97586999999999957E1
2.30399999999999983E9	-3.97586999999999957E1
2.30600000000000005E9	-3.97586999999999957E1
2.30800000000000027E9	-3.97586999999999957E1
2.31000000000000005E9	-3.97586999999999957E1
2.31199999999999983E9	-3.97586999999999957E1
2.31400000000000006E9	-3.97586999999999957E1
2.31599999999999984E9	-3.97586999999999957E1
2.31800000000000006E9	-3.97586999999999957E1
2.31999999999999984E9	-3.97586999999999957E1
2.32200000000000006E9	-3.97586999999999957E1
2.32400000000000029E9	-3.97586999999999957E1
2.32599999999999962E9	-3.97586999999999957E1
2.32800000000000029E9	-3.97586999999999957E1
2.33000000000000007E9	-3.97586999999999957E1
2.33199999999999985E9	-3.97586999999999957E1
2.33400000000000007E9	-3.97586999999999957E1
2.33599999999999985E9	-3.97586999999999957E1
2.33800000000000008E9	-3.97586999999999957E1
2.33999999999999986E9	-3.97586999999999957E1
2.34199999999999964E9	-3.97586999999999957E1
2.34400000000000031E9	-3.97586999999999957E1
2.34600000000000009E9	-3.97586999999999957E1
2.34799999999999986E9	-3.97586999999999957E1
2.35000000000000009E9	-3.97586999999999957E1
2.35199999999999987E9	-3.97586999999999957E1
2.35400000000000009E9	-3.97586999999999957E1
2.35599999999999987E9	-3.97586999999999957E1
2.35800000000000010E9	-3.97586999999999957E1
2.36000000000000032E9	-3.97586999999999957E1
2.36199999999999966E9	-3.97586999999999957E1
2.36399999999999988E9	-3.97586999999999957E1
2.36600000000000010E9	-3.97586999999999957E1
2.36799999999999988E9	-3.97586999999999957E1
2.37000000000000011E9	-3.97586999999999957E1
2.37199999999999989E9	-3.97586999999999957E1
2.37400000000000011E9	-3.97586999999999957E1
2.37599999999999989E9	-3.97586999999999957E1
2.37800000000000011E9	-3.97586999999999957E1
2.37999999999999989E9	-3.97586999999999957E1
2.38200000000000012E9	-3.97586999999999957E1
2.38399999999999990E9	-3.97586999999999957E1
2.38600000000000012E9	-3.97586999999999957E1
2.38800000000000034E9	-3.97586999999999957E1
2.38999999999999968E9	-3.97586999999999957E1
2.39199999999999990E9	-3.97586999999999957E1
2.39400000000000013E9	-3.97586999999999957E1
2.39599999999999991E9	-3.97586999999999957E1
2.39800000000000013E9	-3.97586999999999957E1
2.39999999999999991E9	-3.97586999999999957E1
2.40200000000000014E9	-3.97586999999999957E1
2.40399999999999991E9	-3.97586999999999957E1
2.40599999999999969E9	-3.97586999999999957E1
2.40800000000000036E9	-3.97586999999999957E1
2.41000000000000014E9	-3.97586999999999957E1
2.41199999999999992E9	-3.97586999999999957E1
2.41400000000000015E9	-3.97586999999999957E1
2.41599999999999993E9	-3.97586999999999957E1
2.41800000000000015E9	-3.97586999999999957E1
2.41999999999999993E9	-3.97586999999999957E1
2.42199999999999971E9	-3.97586999999999957E1
2.42400000000000038E9	-3.97586999999999957E1
2.42599999999999971E9	-3.97586999999999957E1
2.42799999999999994E9	-3.97586999999999957E1
2.43000000000000016E9	-3.97586999999999957E1
2.43199999999999994E9	-3.97586999999999957E1
2.43400000000000016E9	-3.97586999999999957E1
2.43599999999999994E9	-3.97586999999999957E1
2.43800000000000017E9	-3.97586999999999957E1
2.43999999999999995E9	-3.97586999999999957E1
2.44199999999999973E9	-3.97586999999999957E1
2.44399999999999995E9	-3.97586999999999957E1
2.44600000000000017E9	-3.97586999999999957E1
2.44799999999999995E9	-3.97586999999999957E1
2.45000000000000018E9	-3.97586999999999957E1
2.45199999999999996E9	-3.97586999999999957E1
2.45399999999999974E9	-3.97586999999999957E1
2.45599999999999996E9	-3.97586999999999957E1
2.45800000000000018E9	-3.97586999999999957E1
2.45999999999999996E9	-3.97586999999999957E1
2.46199999999999974E9	-3.97586999999999957E1
2.46399999999999997E9	-3.97586999999999957E1
2.46600000000000019E9	-3.97586999999999957E1
2.46799999999999997E9	-3.97586999999999957E1
2.46999999999999975E9	-3.97586999999999957E1
2.47199999999999998E9	-3.97586999999999957E1
2.47400000000000020E9	-3.97586999999999957E1
2.47599999999999998E9	-3.97586999999999957E1
2.47800000000000020E9	-3.97586999999999957E1
2.47999999999999998E9	-3.97586999999999957E1
2.48200000000000021E9	-3.97586999999999957E1
2.48399999999999999E9	-3.97586999999999957E1
2.48599999999999977E9	-3.97586999999999957E1
2.48800000000000043E9	-3.97586999999999957E1
2.48999999999999977E9	-3.97586999999999957E1
2.49199999999999999E9	-3.97586999999999957E1
2.49400000000000022E9	-3.97586999999999957E1
2.49600000000000000E9	-3.97586999999999957E1
2.49800000000000022E9	-3.97586999999999957E1
2.50000000000000000E9	-3.97586999999999957E1
2.50199999999999978E9	-3.96450999999999976E1
2.50400000000000000E9	-3.95069999999999988E1
2.50599999999999978E9	-3.96895000000000042E1
2.50800000000000001E9	-3.95572999999999997E1
2.51000000000000023E9	-3.92771009322559639E1
2.51199999999999957E9	-3.94022375257528656E1
2.51400000000000023E9	-3.91734184564358845E1
2.51600000000000001E9	-3.89304399039313509E1
2.51799999999999979E9	-3.90414576755979104E1
2.52000000000000002E9	-3.87852690283540813E1
2.52199999999999980E9	-3.84979246054326385E1
2.52400000000000002E9	-3.82208287349712439E1
2.52599999999999980E9	-3.83352412909479634E1
2.52800000000000002E9	-3.80724992510333404E1
2.53000000000000025E9	-3.77847483015452212E1
2.53200000000000003E9	-3.75117273257266870E1
2.53399999999999981E9	-3.73730309583083820E1
2.53600000000000003E9	-3.71006099106521159E1
2.53800000000000026E9	-3.70333099887955175E1
2.54000000000000004E9	-3.70134414566494030E1
2.54199999999999982E9	-3.70054794686410427E1
2.54400000000000004E9	-3.71638140604148726E1
2.54600000000000026E9	-3.71943707395568879E1
2.54800000000000004E9	-3.70607914299059615E1
2.54999999999999982E9	-3.72247519308083596E1
2.55200000000000005E9	-3.73407757298964693E1
2.55399999999999983E9	-3.69992118797666603E1
2.55600000000000005E9	-3.71675505943843998E1
2.55800000000000027E9	-3.70664774570357647E1
2.56000000000000005E9	-3.69373821443288985E1
2.56199999999999983E9	-3.66397531969825163E1
2.56399999999999961E9	-3.65962149659352942E1
2.56600000000000028E9	-3.64412539973702954E1
2.56800000000000006E9	-3.63957340654838379E1
2.56999999999999984E9	-3.64145601179717726E1
2.57200000000000006E9	-3.61118303562070642E1
2.57399999999999984E9	-3.58642239446082689E1
2.57600000000000007E9	-3.57397952664969676E1
2.57800000000000029E9	-3.56053276492570925E1
2.58000000000000007E9	-3.53906961906045447E1
2.58199999999999985E9	-3.51625222552170635E1
2.58399999999999963E9	-3.51056820361402711E1
2.58600000000000030E9	-3.49760755089299291E1
2.58800000000000008E9	-3.46369651410151302E1
2.58999999999999986E9	-3.44466960519111698E1
2.59199999999999964E9	-3.43814524627334128E1
2.59399999999999986E9	-3.42413551534457961E1
2.59600000000000009E9	-3.40551889994415191E1
2.59799999999999986E9	-3.39037374049265505E1
2.60000000000000009E9	-3.38062305857563539E1
2.60199999999999987E9	-3.36434171967492635E1
2.60400000000000009E9	-3.36287274985661799E1
2.60600000000000032E9	-3.36661140750827093E1
2.60800000000000010E9	-3.35742669384964776E1
2.61000000000000032E9	-3.34839114704977003E1
2.61199999999999966E9	-3.34436075711832004E1
2.61399999999999988E9	-3.33547346313246340E1
2.61600000000000055E9	-3.33502919950760290E1
2.61799999999999988E9	-3.33381359815088540E1
2.62000000000000011E9	-3.33615260074646747E1
2.62199999999999989E9	-3.32629592982305144E1
2.62399999999999967E9	-3.32605557662877249E1
2.62600000000000033E9	-3.31504393296043087E1
2.62800000000000011E9	-3.30297938688970927E1
2.62999999999999989E9	-3.28427759732401814E1
2.63200000000000012E9	-3.27567069138233213E1
2.63399999999999945E9	-3.25511440882878267E1
2.63600000000000012E9	-3.23310398199792015E1
2.63800000000000034E9	-3.22093814195864780E1
2.63999999999999968E9	-3.19516240048673028E1
2.64199999999999990E9	-3.18373543569952533E1
2.64399999999999968E9	-3.17363213540889477E1
2.64599999999999991E9	-3.16711809128597688E1
2.64800000000000013E9	-3.14818747873629468E1
2.64999999999999991E9	-3.14075392376726636E1
2.65200000000000014E9	-3.14190253244120221E1
2.65399999999999991E9	-3.11512063800048189E1
2.65600000000000014E9	-3.11675914145431854E1
2.65800000000000036E9	-3.10374831885981939E1
2.66000000000000014E9	-3.10101151925118135E1
2.66199999999999992E9	-3.08658228536189272E1
2.66399999999999970E9	-3.08194712035892948E1
2.66600000000000037E9	-3.07497472287372675E1
2.66800000000000015E9	-3.07366841637234467E1
2.66999999999999993E9	-3.06920977450629762E1
2.67199999999999971E9	-3.05318080829722227E1
2.67399999999999993E9	-3.05850576696255771E1
2.67600000000000016E9	-3.05191746009879949E1
2.67799999999999994E9	-3.03659056186531240E1
2.68000000000000016E9	-3.02523427041734783E1
2.68199999999999994E9	-3.01663253349974303E1
2.68399999999999972E9	-3.00835621431883782E1
2.68600000000000039E9	-2.99876206463643724E1
2.68800000000000017E9	-2.97845996457691431E1
2.68999999999999995E9	-2.96634583663512919E1
2.69199999999999973E9	-2.95241493083856055E1
2.69399999999999995E9	-2.93530464459298335E1
2.69600000000000017E9	-2.92803547411257226E1
2.69799999999999995E9	-2.91628371841775680E1
2.70000000000000018E9	-2.90733137295944655E1
2.70199999999999996E9	-2.88639587185582869E1
2.70399999999999974E9	-2.86919663348092735E1
2.70600000000000041E9	-2.85556577289224656E1
2.70800000000000018E9	-2.83815805315605463E1
2.70999999999999996E9	-2.82975568669517763E1
2.71199999999999974E9	-2.80888472473820006E1
2.71399999999999952E9	-2.79187716977039857E1
2.71600000000000019E9	-2.77517642205322934E1
2.71799999999999997E9	-2.75492333899707065E1
2.71999999999999975E9	-2.73148265600384788E1
2.72199999999999998E9	-2.71877095163579252E1
2.72399999999999975E9	-2.70558176375969284E1
2.72599999999999998E9	-2.69037494444469960E1
2.72800000000000020E9	-2.67677204945278735E1
2.72999999999999998E9	-2.66641352837602108E1
2.73200000000000021E9	-2.64659667981359670E1
2.73399999999999954E9	-2.62719370332206292E1
2.73600000000000021E9	-2.61173298535111087E1
2.73800000000000043E9	-2.59627579083388005E1
2.73999999999999977E9	-2.57518443882146864E1
2.74199999999999999E9	-2.55480843961082593E1
2.74399999999999977E9	-2.53180117515629188E1
2.74600000000000000E9	-2.51507722867194605E1
2.74800000000000022E9	-2.49315863024034901E1
2.75000000000000000E9	-2.47284592432115202E1
2.75199999999999978E9	-2.45080451533751775E1
2.75400000000000000E9	-2.43206418502462629E1
2.75600000000000023E9	-2.41059465532456851E1
2.75800000000000001E9	-2.39822571655246009E1
2.76000000000000023E9	-2.37760603528427783E1
2.76199999999999957E9	-2.35985513018125204E1
2.76399999999999979E9	-2.34480770551379525E1
2.76600000000000046E9	-2.32369980084781558E1
2.76799999999999979E9	-2.30521848824084996E1
2.77000000000000002E9	-2.28511600911632984E1
2.77199999999999980E9	-2.26655211234295839E1
2.77400000000000002E9	-2.24615153647027288E1
2.77600000000000025E9	-2.22514014531083726E1
2.77800000000000002E9	-2.20606228277880811E1
2.78000000000000025E9	-2.18450267796699382E1
2.78200000000000003E9	-2.16633598241728187E1
2.78399999999999981E9	-2.14615796431726213E1
2.78600000000000048E9	-2.12638710403387687E1
2.78800000000000026E9	-2.10701102449518451E1
2.79000000000000004E9	-2.08797780301256042E1
2.79199999999999982E9	-2.06580556858237374E1
2.79399999999999959E9	-2.04694496410593851E1
2.79600000000000026E9	-2.02778392646193728E1
2.79800000000000004E9	-2.00571629740140178E1
2.79999999999999982E9	-1.98725342159836305E1
2.80200000000000005E9	-1.96884441674608857E1
2.80399999999999983E9	-1.95488349092477209E1
2.80600000000000005E9	-1.93754489798530871E1
2.80800000000000027E9	-1.91798142547884476E1
2.81000000000000005E9	-1.90148739058379412E1
2.81199999999999983E9	-1.88576159788313324E1
2.81399999999999961E9	-1.86991547678467218E1
2.81600000000000028E9	-1.85341522947306414E1
2.81800000000000006E9	-1.84174356612709245E1
2.81999999999999984E9	-1.82604218178569466E1
2.82200000000000006E9	-1.80977258617315373E1
2.82399999999999984E9	-1.79379321116075774E1
2.82600000000000007E9	-1.77766229375200457E1
2.82800000000000029E9	-1.75861314182015471E1
2.83000000000000007E9	-1.73899504618114831E1
2.83199999999999985E9	-1.72201159649446112E1
2.83399999999999963E9	-1.70428657409638395E1
2.83600000000000030E9	-1.68752297434098830E1
2.83800000000000008E9	-1.67087900783284260E1
2.83999999999999986E9	-1.65835810492658275E1
2.84199999999999964E9	-1.64480311061093332E1
2.84399999999999986E9	-1.63140098761634844E1
2.84600000000000009E9	-1.62261929880600553E1
2.84799999999999986E9	-1.61046685286499702E1
2.85000000000000009E9	-1.60209969231267668E1
2.85199999999999987E9	-1.59166401673879232E1
2.85400000000000009E9	-1.58004754223094879E1
2.85600000000000032E9	-1.56798169429299628E1
2.85800000000000010E9	-1.55552831762921540E1
2.86000000000000032E9	-1.54404018234709905E1
2.86199999999999966E9	-1.53092977529732588E1
2.86399999999999988E9	-1.51613528534542397E1
2.86600000000000055E9	-1.50454886149757017E1
2.86799999999999988E9	-1.49454909277384296E1
2.87000000000000011E9	-1.48278944012315894E1
2.87199999999999989E9	-1.47183937541938459E1
2.87399999999999967E9	-1.46163048862423928E1
2.87600000000000033E9	-1.45244119083171563E1
2.87800000000000011E9	-1.44386225118835743E1
2.87999999999999989E9	-1.43486699416086383E1
2.88200000000000012E9	-1.42689155964979908E1
2.88399999999999945E9	-1.42147579890145059E1
2.88600000000000012E9	-1.41449524412608518E1
2.88800000000000034E9	-1.40887392073975515E1
2.88999999999999968E9	-1.40148709975215269E1
2.89199999999999990E9	-1.39425871511356858E1
2.89399999999999968E9	-1.38700578759294291E1
2.89599999999999991E9	-1.37851108056675686E1
2.89800000000000013E9	-1.37060492481753871E1
2.89999999999999991E9	-1.36268175564240179E1
2.90200000000000014E9	-1.35491167663072831E1
2.90399999999999991E9	-1.34915379774590960E1
2.90600000000000014E9	-1.34192387268564195E1
2.90800000000000036E9	-1.33767194516889099E1
2.91000000000000014E9	-1.33433745945671101E1
2.91199999999999992E9	-1.33273391025003773E1
2.91399999999999970E9	-1.33234019493773070E1
2.91600000000000037E9	-1.33150819381605001E1
2.91800000000000015E9	-1.33346785018564851E1
2.91999999999999993E9	-1.33428246805215700E1
2.92199999999999971E9	-1.33646010800136050E1
2.92399999999999993E9	-1.33943391025003833E1
2.92600000000000016E9	-1.34098799470828545E1
2.92799999999999994E9	-1.34245911322377554E1
2.93000000000000016E9	-1.34242847473696858E1
2.93199999999999994E9	-1.34236157842663917E1
2.93399999999999972E9	-1.34267915391522141E1
2.93600000000000039E9	-1.34223239977305697E1
2.93800000000000017E9	-1.34348278058253867E1
2.93999999999999995E9	-1.34417876731951669E1
2.94199999999999973E9	-1.34393439041178198E1
2.94399999999999995E9	-1.34650484593832775E1
2.94600000000000017E9	-1.34743517497907428E1
2.94799999999999995E9	-1.34758170176311420E1
2.95000000000000018E9	-1.35098436440524972E1
2.95199999999999996E9	-1.35327744752569035E1
2.95399999999999974E9	-1.35519258625874062E1
2.95600000000000041E9	-1.35850137596298892E1
2.95800000000000018E9	-1.36129679908486301E1
2.95999999999999996E9	-1.36519111570824325E1
2.96199999999999974E9	-1.36724413551369151E1
2.96399999999999952E9	-1.37101525413084113E1
2.96600000000000019E9	-1.37279255084321972E1
2.96799999999999997E9	-1.37590916705449562E1
2.96999999999999975E9	-1.37855159742418665E1
2.97199999999999998E9	-1.38227369185709303E1
2.97399999999999975E9	-1.38586355331835165E1
2.97599999999999998E9	-1.38727369790335708E1
2.97800000000000020E9	-1.38998078791634816E1
2.97999999999999998E9	-1.39258039239928566E1
2.98200000000000021E9	-1.39527772339671818E1
2.98399999999999954E9	-1.39941134583696702E1
2.98600000000000021E9	-1.40405938262046015E1
2.98800000000000043E9	-1.40789732636754561E1
2.98999999999999977E9	-1.41532265531682988E1
2.99199999999999999E9	-1.41756943580920969E1
2.99399999999999977E9	-1.42381936535013831E1
2.99600000000000000E9	-1.42846991244420485E1
2.99800000000000022E9	-1.43545975678947224E1
3.00000000000000000E9	-1.44102948047934221E1
3.00199999999999978E9	-1.44577474543485152E1
3.00400000000000000E9	-1.45130995803538743E1
3.00600000000000023E9	-1.45573494288149963E1
3.00800000000000001E9	-1.46063999424353730E1
3.01000000000000023E9	-1.46373568556961398E1
3.01199999999999957E9	-1.46599877218311070E1
3.01399999999999979E9	-1.47170188361975240E1
3.01600000000000046E9	-1.47465814584734467E1
3.01799999999999979E9	-1.47764528952610052E1
3.02000000000000002E9	-1.48249885925350533E1
3.02199999999999980E9	-1.48518798239913452E1
3.02400000000000002E9	-1.49139234297344081E1
3.02600000000000025E9	-1.49386158435302607E1
3.02800000000000002E9	-1.49804072757104323E1
3.03000000000000025E9	-1.50214525826465106E1
3.03200000000000003E9	-1.50582733192365059E1
3.03399999999999981E9	-1.50967112587534769E1
3.03600000000000048E9	-1.51186140119331314E1
3.03800000000000026E9	-1.51427753673635257E1
3.04000000000000004E9	-1.51648578957590363E1
3.04199999999999982E9	-1.51963482226841973E1
3.04399999999999959E9	-1.52097232329950272E1
3.04600000000000026E9	-1.52345009481809912E1
3.04800000000000004E9	-1.52584366545620642E1
3.04999999999999982E9	-1.52834602881836146E1
3.05200000000000005E9	-1.53259751148135237E1
3.05399999999999983E9	-1.53630919905261565E1
3.05600000000000005E9	-1.53809479590087794E1
3.05800000000000027E9	-1.54242154174315993E1
3.06000000000000005E9	-1.54611470228321513E1
3.06199999999999983E9	-1.55099033821670584E1
3.06399999999999961E9	-1.55501907732849931E1
3.06600000000000028E9	-1.55991519590081373E1
3.06800000000000006E9	-1.56374722774797847E1
3.06999999999999984E9	-1.56707290000359678E1
3.07200000000000006E9	-1.57111813044520043E1
3.07399999999999984E9	-1.57200698282250895E1
3.07600000000000007E9	-1.57389555507455614E1
3.07800000000000029E9	-1.57613139594746965E1
3.08000000000000007E9	-1.57591037975068660E1
3.08199999999999985E9	-1.57500172930827165E1
3.08399999999999963E9	-1.57375279641014232E1
3.08600000000000030E9	-1.57400879725156595E1
3.08800000000000008E9	-1.57316996494206629E1
3.08999999999999986E9	-1.57251410056730156E1
3.09199999999999964E9	-1.57294280557356592E1
3.09399999999999986E9	-1.57250198992828438E1
3.09600000000000009E9	-1.57250199269172430E1
3.09799999999999986E9	-1.57465798992870165E1
3.10000000000000009E9	-1.57393196264136903E1
3.10199999999999987E9	-1.57645899305835147E1
3.10400000000000009E9	-1.57577389782723221E1
3.10600000000000032E9	-1.57804939063791361E1
3.10800000000000010E9	-1.57823983281821834E1
3.11000000000000032E9	-1.57717885116440426E1
3.11199999999999966E9	-1.57635708017454901E1
3.11399999999999988E9	-1.57591492371774899E1
3.11600000000000055E9	-1.57372955437423445E1
3.11799999999999988E9	-1.57203539608045562E1
3.12000000000000011E9	-1.57178591319535954E1
3.12199999999999989E9	-1.57273694270302578E1
3.12399999999999967E9	-1.57502631749334565E1
3.12600000000000033E9	-1.57736945741112078E1
3.12800000000000011E9	-1.57846847240441956E1
3.12999999999999989E9	-1.58123603316765093E1
3.13200000000000012E9	-1.58160599867372520E1
3.13399999999999945E9	-1.58596761663250430E1
3.13600000000000012E9	-1.58899979279519021E1
3.13800000000000034E9	-1.59191309962257277E1
3.13999999999999968E9	-1.59483439415093353E1
3.14199999999999990E9	-1.59707999171047099E1
3.14399999999999968E9	-1.59886654745899470E1
3.14599999999999991E9	-1.60200557193711179E1
3.14800000000000013E9	-1.60433986735685297E1
3.14999999999999991E9	-1.60429116951640394E1
3.15200000000000014E9	-1.60564277721470150E1
3.15399999999999991E9	-1.60533762676215863E1
3.15600000000000014E9	-1.60369181396056426E1
3.15800000000000036E9	-1.60275595349356559E1
3.16000000000000014E9	-1.60345238325965722E1
3.16199999999999992E9	-1.60215736730860026E1
3.16399999999999970E9	-1.60169277721470094E1
3.16600000000000037E9	-1.60008357266502133E1
3.16800000000000015E9	-1.59813319994833014E1
3.16999999999999993E9	-1.59623301392585049E1
3.17199999999999971E9	-1.59413799874737672E1
3.17399999999999993E9	-1.59194916072130632E1
3.17600000000000016E9	-1.59119759594165644E1
3.17799999999999994E9	-1.58916677237250381E1
3.18000000000000016E9	-1.59026239938622926E1
3.18199999999999994E9	-1.58808392730213965E1
3.18399999999999972E9	-1.58805435785894855E1
3.18600000000000039E9	-1.58582175444169726E1
3.18800000000000017E9	-1.58166597463314584E1
3.18999999999999995E9	-1.57956661928634401E1
3.19199999999999973E9	-1.57584797442238878E1
3.19399999999999995E9	-1.57106496342898350E1
3.19600000000000017E9	-1.56761393732591858E1
3.19799999999999995E9	-1.56566754489907423E1
3.20000000000000018E9	-1.56221972794452491E1
3.20199999999999951E9	-1.55975247178975462E1
3.20399999999999974E9	-1.55589973818645100E1
3.20600000000000041E9	-1.55356387421081088E1
3.20799999999999974E9	-1.54938174226226977E1
3.20999999999999996E9	-1.54975293811690307E1
3.21199999999999974E9	-1.54836667012087270E1
